"","cor","beta_sse"
"278",0.5,0.00565396622692532
"279",0.5,0.00955430689163456
"280",0.5,0.034037091751517
"281",0.5,0.00785230963883614
"282",0.5,0.0216517198378909
"283",0.5,0.0102138870837693
"284",0.5,0.00410340597242266
"285",0.5,0.0686212322650754
"286",0.5,0.0198944849456269
"287",0.5,0.0362416682122846
"288",0.5,0.00444036713084143
"289",0.5,0.0268357885390957
"290",0.5,0.00404517850858548
"291",0.5,0.0161611422391394
"292",0.5,0.00376661912221772
"293",0.5,0.0403855986636109
"294",0.5,0.0139911073703681
"295",0.5,0.0201371997192156
"296",0.5,0.0112070474111571
"297",0.5,0.00605759380585714
"298",0.5,0.00517192957489917
"299",0.5,0.0129514653993319
"300",0.5,0.00548183896243291
"301",0.7,0.0107839385687027
"302",0.7,0.0282999754618482
"303",0.7,0.0167319673122625
"304",0.7,0.0525588189335126
"305",0.7,0.0155147711727821
"306",0.7,0.0132222650350559
"307",0.7,0.0520345792353526
"308",0.7,0.0201738181437649
"309",0.7,0.00810652790738621
"310",0.7,0.0126607503561937
"311",0.7,0.00427867382405704
"312",0.7,0.038772814808512
"313",0.7,0.0351346026339864
"314",0.7,0.00443806895931102
"315",0.7,0.00471730890954701
"316",0.7,0.0154909105431099
"317",0.7,0.0246684249395925
"318",0.7,0.0410286221889248
"319",0.7,0.0463650811407871
"320",0.7,0.0182172010577712
"321",0.7,0.0148497690219768
"322",0.7,0.00892702216596584
"323",0.7,0.0188107838747464
"324",0.7,0.0240482453959773
"325",0.7,0.013491289817436
"326",0.7,0.0395650464205845
"327",0.7,0.0154892666483127
"328",0.7,0.0147464367580225
"329",0.7,0.00920380473691376
"330",0.7,0.0245630288071872
"331",0.7,0.0470750218953933
"332",0.7,0.0377650811892325
"333",0.7,0.0320416868697568
"334",0.7,0.045346574653126
"335",0.7,0.033627116351277
"336",0.7,0.0360543957696762
"337",0.7,0.0277211991356735
"338",0.7,0.0224024412205763
"339",0.7,0.0356448017917466
"340",0.7,0.0369633748783965
"341",0.7,0.0144961155074926
"342",0.7,0.0190986124105519
"343",0.7,0.00588566936191032
"344",0.7,0.0161342225781746
"345",0.7,0.0482620322959046
"346",0.7,0.0149785326996703
"347",0.7,0.0258547772372406
"348",0.7,0.0168468387587919
"349",0.7,0.00370009451034466
"350",0.7,0.0346237383733171
"351",0.7,0.0290931862298855
"352",0.7,0.0254775404262184
"353",0.7,0.039436057452355
"354",0.7,0.0569974537597645
"355",0.7,0.006505135280572
"356",0.7,0.00794248125054499
"357",0.7,0.0124098667218959
"358",0.7,0.0546430143575608
"359",0.7,0.0132462396084744
"360",0.7,0.0136002024352782
"361",0.7,0.0236566306067305
"362",0.7,0.0247780850331979
"363",0.7,0.00836925828828076
"364",0.7,0.0182443780993112
"365",0.7,0.0241929216992881
"366",0.7,0.0246901482509221
"367",0.7,0.0107409137970825
"368",0.7,0.00575560533732971
"369",0.7,0.022694545482954
"370",0.7,0.0102629464697323
"371",0.7,0.0561138213149743
"372",0.7,0.0285793892006567
"373",0.7,0.0432699508708779
"374",0.7,0.0218050310078704
"375",0.7,0.0417102689277905
"376",0.7,0.0148247336974134
"377",0.7,0.0386157005857014
"378",0.7,0.0564725265186744
"379",0.7,0.00474474258925183
"380",0.7,0.0104899555671448
"381",0.7,0.0250482618634105
"382",0.7,0.0187133753560584
"383",0.7,0.00293393814836618
"384",0.7,0.0373616641265284
"385",0.7,0.00989703260315459
"386",0.7,0.00353739542907844
"387",0.7,0.0383349080477483
"388",0.7,0.0300218029617008
"389",0.7,0.00770542021818539
"390",0.7,0.0164216047686238
"391",0.7,0.0392980401474309
"392",0.7,0.00841457780336263
"393",0.7,0.00470053049755062
"394",0.7,0.0510205217467279
"395",0.7,0.0222488820478773
"396",0.7,0.019077861935184
"397",0.7,0.0368446913212969
"398",0.7,0.026222337627959
"399",0.7,0.0250045687463538
"400",0.7,0.0370054860251076
"401",0.9,0.0263899272125558
"402",0.9,0.0390096516071673
"403",0.9,0.00455891527734886
"404",0.9,0.0243316519478711
"405",0.9,0.0148589457089292
"406",0.9,0.00295984372391698
"407",0.9,0.0470059193978653
"408",0.9,0.0235964880661919
"409",0.9,0.0278511687680526
"410",0.9,0.0176876304162922
"411",0.9,0.0527343892774857
"412",0.9,0.0213075653648325
"413",0.9,0.0161457192407897
"414",0.9,0.0102924054618335
"415",0.9,0.00799086353516745
"416",0.9,0.00779718998170266
"417",0.9,0.0538307116691382
"418",0.9,0.0273112974534845
"419",0.9,0.0407998750011236
"420",0.9,0.0275352443895562
"421",0.9,0.0373338258148106
"422",0.9,0.0215919586484343
"423",0.9,0.0207090706492531
"424",0.9,0.0447567508856243
"425",0.9,0.0282638852378728
"426",0.9,0.0137810985967343
"427",0.9,0.0333437919982338
"428",0.9,0.0134025115811951
"429",0.9,0.020856823711789
"430",0.9,0.0179499764626538
"431",0.9,0.00789694896303998
"432",0.9,0.0214677723313949
"433",0.9,0.0191111837607073
"434",0.9,0.0436270211068212
"435",0.9,0.0238817882143656
"436",0.9,0.00734431250555494
"437",0.9,0.0376644284972785
"438",0.9,0.045647131610088
"439",0.9,0.00770443947603284
"440",0.9,0.00435401416595197
"441",0.9,0.0142583445742256
"442",0.9,0.0160761068376404
"443",0.9,0.033189819723437
"444",0.9,0.00310699436665111
"445",0.9,0.031721798626027
"446",0.9,0.01310396344059
"447",0.9,0.0291732848001648
"448",0.9,0.0257599622800956
"449",0.9,0.0131936403253274
"450",0.9,0.003621919923393
"451",0.9,0.0369097248432617
"452",0.9,0.0123510015771917
"453",0.9,0.0466476163881593
"454",0.9,0.00674225901090754
"455",0.9,0.0196869591418755
"456",0.9,0.053510522503745
"457",0.9,0.0206701714317976
"458",0.9,0.0298168444022513
"459",0.9,0.0466448481653642
"460",0.9,0.0127507228296044
"461",0.9,0.0394345791568031
"462",0.9,0.00924732160248637
"463",0.9,0.0192261811121595
"464",0.9,0.00320347532288718
"465",0.9,0.0431797295618687
"466",0.9,0.0280495858037751
"467",0.9,0.00615629134783505
"468",0.9,0.00365219230953454
"469",0.9,0.00837041132835294
"470",0.9,0.024618190016332
"471",0.9,0.0115801533207979
"472",0.9,0.0291264947956597
"473",0.9,0.0200489672089069
"474",0.9,0.0346588602368724
"475",0.9,0.0436825992669687
"476",0.9,0.00565818261639579
"477",0.9,0.00531988168410593
"478",0.9,0.0201133363242813
"479",0.9,0.00944121777859566
"480",0.9,0.037925934862043
"481",0.9,0.00390310963801468
"482",0.9,0.0318826098374055
"483",0.9,0.0139877620399057
"484",0.9,0.0371126940974621
"485",0.9,0.00486122407076806
"486",0.9,0.00764802485213474
"487",0.9,0.019803066718293
"488",0.9,0.04770212948985
"489",0.9,0.0223705566188732
"490",0.9,0.0322685634787589
"491",0.9,0.029124324835782
"492",0.9,0.0105760868182668
"493",0.9,0.0295470815435292
"494",0.9,0.00697504549655376
"495",0.9,0.0107635639357049
"496",0.9,0.0409196635895817
"497",0.9,0.0301862701656658
"498",0.9,0.0098408378349681
"499",0.9,0.00663669292398051
"500",0.9,0.0258979243224371
