"","wbc_num","pct_strong_vec","pct_wai_vec","pct_wbc_vec","type1_error_vec","power_vec"
"154",6,100,30,33.3333333333333,0,47.6190476190476
"155",6,100,30,50,0,52.3809523809524
"156",6,100,60,50,0,66.6666666666667
"157",6,100,20,33.3333333333333,0,42.8571428571429
"158",6,100,70,66.6666666666667,0,76.1904761904762
"159",6,100,60,66.6666666666667,0,71.4285714285714
"160",6,100,80,33.3333333333333,0,71.4285714285714
"161",6,100,30,66.6666666666667,0,57.1428571428571
"162",6,100,30,66.6666666666667,0,57.1428571428571
"163",6,100,0,66.6666666666667,0,42.8571428571429
"164",6,100,70,66.6666666666667,0,76.1904761904762
"165",6,100,20,50,0,47.6190476190476
"166",6,100,30,66.6666666666667,0,57.1428571428571
"167",6,100,20,83.3333333333333,0,57.1428571428571
"168",6,100,10,33.3333333333333,0,38.0952380952381
"169",6,100,70,50,0,71.4285714285714
"170",6,100,10,50,0,42.8571428571429
"171",6,100,60,50,0,66.6666666666667
"172",6,100,30,66.6666666666667,0,57.1428571428571
"173",6,100,50,50,0,61.9047619047619
"174",6,100,30,33.3333333333333,0,47.6190476190476
"175",6,100,0,50,0,38.0952380952381
"176",6,100,50,66.6666666666667,0,66.6666666666667
"177",6,100,20,83.3333333333333,0,57.1428571428571
"178",6,100,10,50,0,42.8571428571429
"179",6,100,50,83.3333333333333,0,71.4285714285714
"180",6,100,40,50,0,57.1428571428571
"181",6,100,50,50,0,61.9047619047619
"182",6,100,30,50,0,52.3809523809524
"183",6,100,0,66.6666666666667,0,42.8571428571429
"184",6,100,10,50,0,42.8571428571429
"185",6,100,20,50,0,47.6190476190476
"186",6,100,60,50,0,66.6666666666667
"187",6,100,50,66.6666666666667,0,66.6666666666667
"188",6,100,40,83.3333333333333,0,66.6666666666667
"189",6,100,50,83.3333333333333,0,71.4285714285714
"190",6,100,10,50,0,42.8571428571429
"191",6,100,20,33.3333333333333,0,42.8571428571429
"192",6,100,90,83.3333333333333,0,90.4761904761905
"193",6,100,30,66.6666666666667,0,57.1428571428571
"194",6,100,30,66.6666666666667,0,57.1428571428571
"195",6,100,50,83.3333333333333,0,71.4285714285714
"196",6,100,30,66.6666666666667,0,57.1428571428571
"197",6,100,100,83.3333333333333,0,95.2380952380952
"198",6,100,0,50,0,38.0952380952381
"199",6,100,60,66.6666666666667,0,71.4285714285714
"200",6,100,20,66.6666666666667,0,52.3809523809524
"201",10,100,30,30,0,44
"202",10,100,50,30,0,52
"203",10,100,80,50,0,72
"204",10,100,0,20,0,28
"205",10,100,40,60,6.66666666666667,60
"206",10,100,30,50,0,52
"207",10,100,40,30,0,48
"208",10,100,0,10,0,24
"209",10,100,40,30,0,48
"210",10,100,70,60,6.66666666666667,72
"211",10,100,70,50,0,68
"212",10,100,0,0,0,20
"213",10,100,30,30,0,44
"214",10,100,0,40,0,36
"215",10,100,70,60,20,72
"216",10,100,60,40,0,60
"217",10,100,20,30,0,40
"218",10,100,60,10,0,48
"219",10,100,30,40,0,48
"220",10,100,20,20,0,36
"221",10,100,0,0,0,20
"222",10,100,0,10,0,24
"223",10,100,20,20,0,36
"224",10,100,30,20,0,40
"225",10,100,40,30,0,48
"226",10,100,10,20,0,32
"227",10,100,60,30,0,56
"228",10,100,40,50,0,56
"229",10,100,20,40,0,44
"230",10,100,20,30,0,40
"231",10,100,60,70,0,72
"232",10,100,50,40,0,56
"233",10,100,30,40,0,48
"234",10,100,40,20,0,44
"235",10,100,50,40,0,56
"236",10,100,30,20,0,40
"237",10,100,10,20,0,32
"238",10,100,0,0,0,20
"239",10,100,20,20,0,36
"240",10,100,10,20,0,32
"241",10,100,70,40,0,64
"242",10,100,50,40,0,56
"243",10,100,0,30,0,32
"244",10,100,20,30,0,40
"245",10,100,0,10,0,24
"246",10,100,20,30,0,40
"247",10,100,50,30,0,52
"248",10,100,30,20,0,40
"249",10,100,80,60,6.66666666666667,76
"250",10,100,20,40,0,44
"251",10,100,40,20,0,44
"252",10,100,30,30,0,44
"253",10,100,40,30,0,48
"254",10,100,60,40,0,60
"255",10,100,50,40,0,56
"256",10,100,10,40,0,40
"257",10,100,50,40,0,56
"258",10,100,30,40,0,48
"259",10,100,60,50,0,64
"260",10,100,30,30,0,44
"261",10,100,20,50,0,48
"262",10,100,20,20,0,36
"263",10,100,20,30,0,40
"264",10,100,80,60,6.66666666666667,76
"265",10,100,60,40,0,60
"266",10,100,20,40,0,44
"267",10,100,70,70,0,76
"268",10,100,0,20,0,28
"269",10,100,0,20,0,28
"270",10,100,30,40,0,48
"271",10,100,0,20,0,28
"272",10,100,30,40,0,48
"273",10,100,30,30,0,44
"274",10,100,10,40,0,40
"275",10,100,50,40,0,56
"276",10,100,0,40,0,36
"277",10,100,60,40,0,60
"278",10,100,50,20,0,48
"279",10,100,30,50,0,52
"280",10,100,50,30,0,52
"281",10,100,40,20,0,44
"282",10,100,40,40,0,52
"283",10,100,30,20,0,40
"284",10,100,0,10,0,24
"285",10,100,10,40,0,40
"286",10,100,60,60,0,68
"287",10,100,20,20,0,36
"288",10,100,20,50,0,48
"289",10,100,10,20,0,32
"290",10,100,60,30,0,56
"291",10,100,60,70,0,72
"292",10,100,20,40,0,44
"293",10,100,70,40,0,64
"294",10,100,30,40,0,48
"295",10,100,10,20,0,32
"296",10,100,20,40,0,44
"297",10,100,60,50,0,64
"298",10,100,50,40,0,56
"299",10,100,20,40,0,44
"300",10,100,50,40,6.66666666666667,56
"301",14,100,70,35.7142857142857,0,58.6206896551724
"302",14,100,20,21.4285714285714,0,34.4827586206897
"303",14,100,30,14.2857142857143,0,34.4827586206897
"304",14,100,50,35.7142857142857,0,51.7241379310345
"305",14,100,20,28.5714285714286,0,37.9310344827586
"306",14,100,50,28.5714285714286,0,48.2758620689655
"307",14,100,40,50,0,55.1724137931034
"308",14,100,60,21.4285714285714,0,48.2758620689655
"309",14,100,40,28.5714285714286,0,44.8275862068966
"310",14,100,20,21.4285714285714,0,34.4827586206897
"311",14,100,40,28.5714285714286,0,44.8275862068966
"312",14,100,20,42.8571428571429,0,44.8275862068966
"313",14,100,0,7.14285714285714,0,20.6896551724138
"314",14,100,40,21.4285714285714,0,41.3793103448276
"315",14,100,0,21.4285714285714,0,27.5862068965517
"316",14,100,20,14.2857142857143,0,31.0344827586207
"317",14,100,40,35.7142857142857,0,48.2758620689655
"318",14,100,50,35.7142857142857,0,51.7241379310345
"319",14,100,50,42.8571428571429,0,55.1724137931034
"320",14,100,80,50,0,68.9655172413793
"321",14,100,20,21.4285714285714,0,34.4827586206897
"322",14,100,50,42.8571428571429,0,55.1724137931034
"323",14,100,40,35.7142857142857,0,48.2758620689655
"324",14,100,0,0,0,17.2413793103448
"325",14,100,10,14.2857142857143,0,27.5862068965517
"326",14,100,10,7.14285714285714,0,24.1379310344828
"327",14,100,0,0,0,17.2413793103448
"328",14,100,50,35.7142857142857,0,51.7241379310345
"329",14,100,20,14.2857142857143,0,31.0344827586207
"330",14,100,0,0,0,17.2413793103448
"331",14,100,40,42.8571428571429,0,51.7241379310345
"332",14,100,20,50,0,48.2758620689655
"333",14,100,80,28.5714285714286,0,58.6206896551724
"334",14,100,50,42.8571428571429,0,55.1724137931034
"335",14,100,60,50,0,62.0689655172414
"336",14,100,50,42.8571428571429,0,55.1724137931034
"337",14,100,30,28.5714285714286,0,41.3793103448276
"338",14,100,10,14.2857142857143,0,27.5862068965517
"339",14,100,80,42.8571428571429,0,65.5172413793103
"340",14,100,60,42.8571428571429,0,58.6206896551724
"341",14,100,40,21.4285714285714,0,41.3793103448276
"342",14,100,60,35.7142857142857,0,55.1724137931034
"343",14,100,20,14.2857142857143,0,31.0344827586207
"344",14,100,40,28.5714285714286,0,44.8275862068966
"345",14,100,40,28.5714285714286,0,44.8275862068966
"346",14,100,30,35.7142857142857,0,44.8275862068966
"347",14,100,10,28.5714285714286,0,34.4827586206897
"348",14,100,40,28.5714285714286,0,44.8275862068966
"349",14,100,40,28.5714285714286,0,44.8275862068966
"350",14,100,40,28.5714285714286,0,44.8275862068966
"351",14,100,0,7.14285714285714,0,20.6896551724138
"352",14,100,0,21.4285714285714,0,27.5862068965517
"353",14,100,30,28.5714285714286,0,41.3793103448276
"354",14,100,30,35.7142857142857,0,44.8275862068966
"355",14,100,20,42.8571428571429,0,44.8275862068966
"356",14,100,50,28.5714285714286,0,48.2758620689655
"357",14,100,20,28.5714285714286,0,37.9310344827586
"358",14,100,20,14.2857142857143,0,31.0344827586207
"359",14,100,70,50,0,65.5172413793103
"360",14,100,80,42.8571428571429,0,65.5172413793103
"361",14,100,20,21.4285714285714,0,34.4827586206897
"362",14,100,30,28.5714285714286,0,41.3793103448276
"363",14,100,50,42.8571428571429,18.1818181818182,55.1724137931034
"364",14,100,30,35.7142857142857,0,44.8275862068966
"365",14,100,10,28.5714285714286,0,34.4827586206897
"366",14,100,70,42.8571428571429,0,62.0689655172414
"367",14,100,50,14.2857142857143,0,41.3793103448276
"368",14,100,20,21.4285714285714,0,34.4827586206897
"369",14,100,20,28.5714285714286,0,37.9310344827586
"370",14,100,40,35.7142857142857,0,48.2758620689655
"371",14,100,0,35.7142857142857,0,34.4827586206897
"372",14,100,50,64.2857142857143,0,65.5172413793103
"373",14,100,30,14.2857142857143,0,34.4827586206897
"374",14,100,30,50,0,51.7241379310345
"375",14,100,20,35.7142857142857,0,41.3793103448276
"376",14,100,10,7.14285714285714,0,24.1379310344828
"377",14,100,60,21.4285714285714,0,48.2758620689655
"378",14,100,30,21.4285714285714,0,37.9310344827586
"379",14,100,30,28.5714285714286,0,41.3793103448276
"380",14,100,10,14.2857142857143,0,27.5862068965517
"381",14,100,60,21.4285714285714,0,48.2758620689655
"382",14,100,10,42.8571428571429,0,41.3793103448276
"383",14,100,90,57.1428571428571,0,75.8620689655172
"384",14,100,20,14.2857142857143,0,31.0344827586207
"385",14,100,30,35.7142857142857,0,44.8275862068966
"386",14,100,50,14.2857142857143,0,41.3793103448276
"387",14,100,50,14.2857142857143,0,41.3793103448276
"388",14,100,10,14.2857142857143,0,27.5862068965517
"389",14,100,40,21.4285714285714,0,41.3793103448276
"390",14,100,60,42.8571428571429,0,58.6206896551724
"391",14,100,70,50,0,65.5172413793103
"392",14,100,0,28.5714285714286,0,31.0344827586207
"393",14,100,0,14.2857142857143,0,24.1379310344828
"394",14,100,0,7.14285714285714,0,20.6896551724138
"395",14,100,50,7.14285714285714,0,37.9310344827586
"396",14,100,20,28.5714285714286,0,37.9310344827586
"397",14,100,0,0,0,17.2413793103448
"398",14,100,0,14.2857142857143,0,24.1379310344828
"399",14,100,50,28.5714285714286,0,48.2758620689655
"400",14,100,40,35.7142857142857,0,48.2758620689655
